Time,XRotation,YRotation,ZRotation,XPosition,YPosition,ZPosition
2.643675,-0.1282999,0.001211813,0.004791216,-0.0006414838,0.01801358,-0.02173518
2.643675,-0.1283097,0.001210101,0.004788304,-0.0006412938,0.01801484,-0.0217371
2.643675,-0.1283123,0.001198948,0.004789537,-0.0006425008,0.01801531,-0.02173775
2.643675,-0.1282958,0.00120644,0.004782711,-0.0006410703,0.01801356,-0.02173483
2.643675,-0.1282926,0.001212118,0.004780145,-0.0006399788,0.01801277,-0.02173385
2.643675,-0.128312,0.001221131,0.004773776,-0.0006371774,0.01801495,-0.02173736
2.643675,-0.1283156,0.001221132,0.004772653,-0.0006367937,0.01801571,-0.02173834
2.643675,-0.1283031,0.001214316,0.004771256,-0.0006378107,0.01801472,-0.02173645
2.643675,-0.1282836,0.001220106,0.004771165,-0.000637114,0.01801181,-0.02173224
2.643675,-0.1282953,0.001218072,0.004778195,-0.000638362,0.01801308,-0.02173433
2.643675,-0.1283134,0.001217903,0.004781328,-0.0006389506,0.01801532,-0.02173781
2.643675,-0.1283121,0.001222194,0.004778957,-0.0006382726,0.01801528,-0.02173767
2.643675,-0.1282893,0.001215929,0.004781162,-0.0006391779,0.01801252,-0.02173335
2.643675,-0.1282985,0.001218164,0.004786539,-0.0006395578,0.01801316,-0.02173466
2.643675,-0.1283216,0.001222301,0.00478228,-0.0006385967,0.01801619,-0.02173925
2.643675,-0.1283052,0.001225463,0.00478091,-0.0006384775,0.01801451,-0.02173643
2.643675,-0.1282856,0.00121607,0.004784699,-0.0006394722,0.01801226,-0.02173283
2.643675,-0.1282883,0.00122591,0.004788955,-0.0006393455,0.01801218,-0.02173296
2.643675,-0.1283028,0.001230991,0.004792654,-0.0006390885,0.01801402,-0.02173579
2.643675,-0.1283089,0.001227389,0.004791792,-0.000639461,0.01801477,-0.02173696
2.643675,-0.1282853,0.001233019,0.004785071,-0.0006376579,0.01801201,-0.02173256
2.643675,-0.1282749,0.001236425,0.004783307,-0.0006367341,0.01801073,-0.02173056
2.643675,-0.128298,0.001232268,0.00478602,-0.0006373189,0.01801307,-0.02173453
2.643675,-0.1282989,0.001226133,0.004787283,-0.000638172,0.01801393,-0.0217354
2.643675,-0.1282725,0.001232404,0.004787423,-0.0006390139,0.01801124,-0.02173084
2.643675,-0.1282701,0.001241354,0.004794363,-0.0006379634,0.01801012,-0.02172962
2.643675,-0.1282849,0.001236245,0.004794207,-0.0006385334,0.01801175,-0.02173229
2.643675,-0.1283033,0.001241979,0.004797861,-0.0006382391,0.01801381,-0.02173562
2.643675,-0.1282832,0.001244879,0.004792173,-0.0006376617,0.01801219,-0.02173255
2.643675,-0.1282676,0.001248739,0.004794796,-0.0006369874,0.0180099,-0.02172921
2.643675,-0.1282779,0.001250665,0.004794818,-0.0006368309,0.0180109,-0.02173095
2.643675,-0.1282938,0.001256639,0.004794585,-0.0006358773,0.01801301,-0.02173414
2.643675,-0.1282901,0.001254139,0.004794878,-0.0006359965,0.01801267,-0.02173352
2.643675,-0.1282659,0.001251883,0.004794995,-0.0006362833,0.01800994,-0.02172912
2.643675,-0.1282597,0.001254164,0.004794508,-0.0006360114,0.01800888,-0.02172765
2.643675,-0.1282742,0.001260085,0.004789351,-0.0006345324,0.01801046,-0.02173023
2.643675,-0.1282815,0.001272508,0.004793377,-0.0006335676,0.0180115,-0.02173176
2.643675,-0.1282679,0.001273722,0.004795027,-0.0006333739,0.01801001,-0.02172932
2.643675,-0.1282552,0.00127891,0.00479138,-0.0006321631,0.01800845,-0.02172687
2.643675,-0.1282781,0.00126061,0.004796448,-0.0006353967,0.01801076,-0.02173082
2.643675,-0.1282941,0.001252611,0.004797828,-0.0006364509,0.01801296,-0.02173411
2.643675,-0.1282742,0.001251586,0.004801148,-0.0006371439,0.01801082,-0.02173059
2.643675,-0.1282551,0.001245091,0.004801268,-0.0006383248,0.01800827,-0.02172674
2.643675,-0.128268,0.001246908,0.004796269,-0.0006376803,0.01800944,-0.02172883
