Time,XRotation,YRotation,ZRotation,XPosition,YPosition,ZPosition
5.723058,0.01794118,-0.2350408,0.002166422,1.989259,-0.05021094,3.030808
5.73981,0.0185963,-0.2491624,-0.00320567,1.987333,-0.04959154,3.029809
5.756373,0.01778703,-0.2623379,-0.009376725,1.985818,-0.04930073,3.028977
5.773061,0.01667832,-0.2750738,-0.01517002,1.984394,-0.04902177,3.028128
5.789738,0.01619918,-0.2864572,-0.02147854,1.983001,-0.04867505,3.027227
5.80638,0.01752547,-0.2970162,-0.02794742,1.981439,-0.04811559,3.026173
5.823091,0.01956261,-0.3091197,-0.03392053,1.980168,-0.04762304,3.025342
5.839755,0.02131152,-0.3234736,-0.03609031,1.979266,-0.04724568,3.024857
5.85638,0.02150602,-0.3397677,-0.03692379,1.978235,-0.04709263,3.02437
5.873028,0.01931802,-0.3577791,-0.0373343,1.976637,-0.0471081,3.023476
5.889751,0.01470468,-0.37545,-0.04095625,1.975191,-0.04728046,3.022484
5.906368,0.01150607,-0.3923582,-0.04517192,1.973635,-0.04707691,3.021203
5.923061,0.01064334,-0.405175,-0.04990517,1.971508,-0.04644122,3.019165
5.939737,0.009803689,-0.4141869,-0.05449932,1.969772,-0.04593848,3.017334
5.956393,0.00755258,-0.4197876,-0.05666814,1.968175,-0.04546535,3.015453
5.973032,0.004806335,-0.422298,-0.05764349,1.966565,-0.04484541,3.013309
5.989707,0.00183058,-0.4235759,-0.05924401,1.965495,-0.04437784,3.011657
6.006355,-0.001442801,-0.4239668,-0.06130841,1.964752,-0.0439353,3.010249
6.023066,-0.003560951,-0.4231715,-0.06314248,1.964208,-0.04324355,3.008898
6.039736,-0.004870364,-0.4229633,-0.06497732,1.964005,-0.04265984,3.008031
6.056356,-0.00510052,-0.4231436,-0.06634831,1.963959,-0.04207131,3.00742
6.073051,-0.004389911,-0.4234519,-0.06750988,1.963981,-0.04146919,3.006945
6.089747,-0.003895728,-0.4238833,-0.06759489,1.964003,-0.04105504,3.006654
6.106329,-0.004037395,-0.4240642,-0.06785122,1.963985,-0.04078963,3.006384
6.123054,-0.004539058,-0.4243695,-0.06865161,1.963995,-0.04058309,3.00614
6.139726,-0.005075258,-0.4243682,-0.06900573,1.964018,-0.04038906,3.005934
6.156389,-0.007023434,-0.4242852,-0.06972045,1.964082,-0.04031659,3.005739
6.173023,-0.009448959,-0.4237785,-0.07018998,1.964202,-0.04014815,3.005482
6.189711,-0.01082107,-0.4229602,-0.07123777,1.964355,-0.03991637,3.005268
6.206361,-0.01111544,-0.4226687,-0.07248112,1.964599,-0.03962459,3.005182
6.223031,-0.01209127,-0.4224404,-0.07309904,1.964852,-0.03939831,3.00513
6.239695,-0.01324246,-0.4220652,-0.07319844,1.965072,-0.03917252,3.005046
6.256354,-0.0141695,-0.4210943,-0.07335743,1.965273,-0.0389055,3.004917
6.273033,-0.01449011,-0.4196026,-0.0742214,1.965436,-0.03871773,3.004841
6.289695,-0.01507759,-0.4179828,-0.07473291,1.965674,-0.03856825,3.004868
6.306295,-0.01631361,-0.4162892,-0.07451391,1.965861,-0.03849241,3.004881
6.323028,-0.01848299,-0.4132786,-0.07442822,1.965955,-0.0384838,3.004768
6.3397,-0.01976317,-0.4100209,-0.07483952,1.966149,-0.03835731,3.004706
6.356357,-0.02079357,-0.4071194,-0.07539356,1.966383,-0.03825581,3.004725
6.373032,-0.02158304,-0.4050148,-0.07573918,1.966719,-0.03811965,3.004844
6.389743,-0.02267438,-0.4037447,-0.07632092,1.967178,-0.03800016,3.005064
6.406334,-0.02347032,-0.4034834,-0.07689952,1.967628,-0.03786943,3.005291
6.423055,-0.02533864,-0.4026912,-0.07841656,1.968005,-0.03784175,3.005409
6.439699,-0.02825368,-0.4018051,-0.07958607,1.968426,-0.0377705,3.00545
6.456354,-0.03152345,-0.4003561,-0.08111276,1.968759,-0.03769827,3.005361
6.473048,-0.03453589,-0.3984007,-0.08370109,1.969215,-0.03746615,3.005219
6.489725,-0.03832761,-0.395917,-0.08643459,1.969657,-0.0373095,3.005059
6.506307,-0.04338263,-0.3931571,-0.09029938,1.970217,-0.03718396,3.004892
6.523022,-0.04939489,-0.3903449,-0.0944595,1.970941,-0.03697731,3.00471
6.53973,-0.05596821,-0.3870949,-0.09880129,1.971949,-0.03648878,3.004454
6.556352,-0.06185677,-0.3836086,-0.1040763,1.972937,-0.03599533,3.004182
6.573044,-0.06891946,-0.3785616,-0.1097094,1.974173,-0.03531742,3.003814
6.58973,-0.07540719,-0.3727584,-0.1148923,1.975363,-0.03463721,3.003437
6.6064,-0.08101514,-0.366587,-0.1203433,1.976432,-0.03406218,3.003105
6.623026,-0.08687825,-0.3596346,-0.1264506,1.978134,-0.03314057,3.002857
6.639675,-0.0916736,-0.3533594,-0.1321191,1.979771,-0.03232212,3.00271
6.65635,-0.0959287,-0.3476375,-0.137314,1.981508,-0.03152337,3.002665
6.67299,-0.09952642,-0.3433117,-0.1420944,1.983654,-0.03059673,3.002781
6.689703,-0.10423,-0.3395287,-0.146206,1.985415,-0.03001697,3.002867
6.706359,-0.1098754,-0.3357416,-0.1501729,1.987077,-0.02952575,3.002861
6.722987,-0.1159686,-0.3310471,-0.1542347,1.988883,-0.02889275,3.002702
6.73977,-0.1215885,-0.3248902,-0.1583698,1.990325,-0.02834121,3.002387
6.756395,-0.1271158,-0.3176936,-0.1621792,1.991768,-0.02777325,3.002031
6.772988,-0.1315253,-0.3110147,-0.1649457,1.993653,-0.02697403,3.001737
6.789644,-0.135293,-0.3048782,-0.1671374,1.995253,-0.02635182,3.001502
6.806342,-0.1385377,-0.2991244,-0.1694852,1.9971,-0.02567959,3.001326
6.822978,-0.1416609,-0.2939058,-0.1719534,1.99862,-0.0252164,3.001187
6.839733,-0.1451282,-0.2886835,-0.1746053,2.000049,-0.0248609,3.00106
6.856372,-0.1489277,-0.2846185,-0.1774938,2.001776,-0.02449588,3.00099
6.872984,-0.1523437,-0.2811361,-0.1797266,2.003215,-0.02418995,3.000877
6.889663,-0.1558935,-0.2783307,-0.1818967,2.004577,-0.02392873,3.000748
6.906337,-0.1591502,-0.2753866,-0.1843304,2.00582,-0.02365502,3.000546
6.922976,-0.1616614,-0.2733198,-0.1860295,2.007266,-0.02324549,3.000316
6.939661,-0.1625518,-0.2717857,-0.1882923,2.008432,-0.02284951,3.000101
6.95635,-0.1630329,-0.2710329,-0.1919067,2.009675,-0.02252558,2.999985
6.972985,-0.1657006,-0.2706381,-0.1948506,2.010644,-0.02250827,2.999974
6.98969,-0.1696051,-0.2705733,-0.1965724,2.011562,-0.02251272,2.999892
7.006346,-0.1737352,-0.2705438,-0.196568,2.012386,-0.02241198,2.999669
7.02297,-0.1771532,-0.27065,-0.1962979,2.013195,-0.02210808,2.999244
7.039652,-0.1799368,-0.2702748,-0.1967292,2.013748,-0.02182278,2.998785
7.056389,-0.1811748,-0.2697455,-0.1974434,2.01425,-0.02143288,2.998291
7.072966,-0.1793176,-0.2694164,-0.1972261,2.014855,-0.02078145,2.997782
7.089649,-0.177395,-0.2695807,-0.1968011,2.015337,-0.02034649,2.997535
7.106345,-0.1768828,-0.2693341,-0.1970028,2.015658,-0.02019124,2.997459
7.122989,-0.1768783,-0.2691966,-0.1972417,2.015871,-0.02016085,2.997469
7.139626,-0.1771497,-0.2691051,-0.1977649,2.01603,-0.02016781,2.99748
7.156386,-0.1777888,-0.2691332,-0.1984406,2.01618,-0.02017692,2.997455
7.172994,-0.1784898,-0.2690257,-0.1990632,2.016304,-0.02017017,2.997396
7.189661,-0.1790452,-0.2685497,-0.1995408,2.016431,-0.02012965,2.997305
7.206384,-0.1793592,-0.2673821,-0.1999497,2.016559,-0.02007489,2.99721
7.222963,-0.1788835,-0.2663853,-0.2005343,2.016733,-0.02002537,2.997203
7.239619,-0.1786575,-0.2656178,-0.2016169,2.016907,-0.02007021,2.997287
7.256408,-0.1784965,-0.265411,-0.2022641,2.017163,-0.02011997,2.997411
7.272991,-0.1782259,-0.265368,-0.2027106,2.017377,-0.02015244,2.99752
7.289643,-0.17771,-0.2652832,-0.2030156,2.0175,-0.02018123,2.997626
7.306359,-0.1768401,-0.2652094,-0.203616,2.017585,-0.02021066,2.997747
7.322956,-0.1757258,-0.2653633,-0.2038169,2.017632,-0.02026519,2.997929
7.339647,-0.1748497,-0.265358,-0.2034103,2.017598,-0.0203206,2.998084
7.356322,-0.1731056,-0.2644838,-0.2019534,2.017471,-0.02026373,2.998168
7.372952,-0.1693325,-0.2617106,-0.1986748,2.017195,-0.02001194,2.998174
7.389672,-0.1657715,-0.2586583,-0.1968338,2.016894,-0.0198864,2.998277
7.406347,-0.1609923,-0.2557952,-0.1954374,2.016651,-0.01977726,2.998523
7.422953,-0.1545936,-0.2529615,-0.1938912,2.016418,-0.01975823,2.999045
7.439642,-0.1462133,-0.2499681,-0.19166,2.016176,-0.01964451,2.999652
7.456405,-0.136202,-0.2461977,-0.1893888,2.015777,-0.0196828,3.000555
7.472941,-0.1248977,-0.2416933,-0.1876908,2.015273,-0.01989718,3.001736
7.489629,-0.1123689,-0.2367712,-0.186276,2.014774,-0.02018097,3.003091
7.506339,-0.0971166,-0.2309552,-0.1843395,2.014196,-0.02076349,3.004993
7.522946,-0.08180957,-0.2234021,-0.1810308,2.013496,-0.02137579,3.006882
7.539632,-0.06533764,-0.2157386,-0.1766289,2.012821,-0.02216532,3.009043
7.556382,-0.04710013,-0.2092748,-0.1722264,2.012226,-0.02314638,3.011514
7.572974,-0.02914452,-0.2036976,-0.1682953,2.011576,-0.024976,3.014607
7.589698,-0.01144992,-0.1977074,-0.1622426,2.010826,-0.02660182,3.017383
7.606307,0.007646659,-0.1926321,-0.1534392,2.009995,-0.02829993,3.020257
7.622949,0.0278734,-0.187908,-0.1449455,2.008986,-0.03017478,3.023194
7.639658,0.04932738,-0.1829147,-0.1376851,2.007797,-0.03228828,3.026206
7.656278,0.06939764,-0.1776346,-0.1326094,2.00647,-0.03555198,3.029582
7.672985,0.08783106,-0.1714082,-0.1271009,2.005253,-0.03849218,3.032459
7.68965,0.1066579,-0.1652248,-0.1188667,2.004039,-0.04211137,3.035561
7.706295,0.1254165,-0.1589934,-0.1080966,2.002866,-0.04515047,3.038229
7.722976,0.1432677,-0.1533342,-0.09642985,2.001675,-0.04838884,3.040758
7.739692,0.1568977,-0.1485681,-0.0887103,2.00058,-0.05278886,3.043184
7.756216,0.1677217,-0.1443161,-0.08204256,1.99975,-0.0564817,3.045015
7.77296,0.1757543,-0.1396624,-0.07173099,1.998882,-0.05993246,3.046451
7.789705,0.1847994,-0.1360526,-0.05833984,1.998019,-0.06333131,3.04785
7.806233,0.1920145,-0.1323903,-0.04761279,1.997178,-0.06615477,3.048861
7.822994,0.2004591,-0.1288275,-0.03610457,1.996323,-0.06858272,3.049805
7.839633,0.2089942,-0.1239015,-0.0259948,1.995379,-0.07089247,3.050637
7.856275,0.21856,-0.1159818,-0.01777146,1.994436,-0.07342687,3.051499
7.872956,0.2348655,-0.1078452,-0.00773037,1.993728,-0.07557362,3.052795
7.88968,0.2520101,-0.1006957,-8.015693E-05,1.993412,-0.07829662,3.054234
7.906256,0.2659306,-0.09539952,0.005612184,1.993429,-0.08116138,3.055443
7.922935,0.2760114,-0.0917591,0.01327728,1.993554,-0.08434333,3.056345
7.939677,0.2841471,-0.0879203,0.02391855,1.99347,-0.08738184,3.056997
7.956282,0.2956609,-0.08391879,0.03166008,1.993373,-0.08994624,3.057795
7.972985,0.307444,-0.07829976,0.03572615,1.993453,-0.09306439,3.058538
7.9897,0.3163181,-0.07246962,0.03637547,1.993791,-0.0958863,3.059046
8.006277,0.3198322,-0.0676283,0.03279071,1.994658,-0.09881361,3.059168
8.022949,0.3204469,-0.06487145,0.02806485,1.996042,-0.1016234,3.059113
8.039638,0.3211674,-0.06570035,0.02653438,1.997312,-0.1034516,3.059124
8.056278,0.3249708,-0.06969627,0.03308152,1.998078,-0.1046096,3.059361
8.072978,0.3280162,-0.0717323,0.03955723,1.99812,-0.1058171,3.059418
8.089629,0.329881,-0.0698209,0.0403889,1.99792,-0.1071403,3.059303
8.106283,0.3304123,-0.06646345,0.0369648,1.998014,-0.1083769,3.05913
8.122925,0.3290937,-0.0659385,0.03426214,1.998449,-0.1091724,3.05896
8.13967,0.3255272,-0.06921004,0.03441155,1.999087,-0.1099833,3.058685
8.156267,0.3250267,-0.07087417,0.03550188,1.999083,-0.1101826,3.058622
8.172972,0.3249884,-0.07174244,0.03598108,1.998887,-0.1102121,3.058586
8.189655,0.3248735,-0.07117042,0.03585657,1.998661,-0.1102447,3.058538
8.206225,0.3247266,-0.06998044,0.03650838,1.998562,-0.1102414,3.058518
8.222942,0.324556,-0.06577569,0.0373117,1.998389,-0.1102404,3.058491
8.239648,0.3237839,-0.06053657,0.0378886,1.99842,-0.1102706,3.058457
8.25625,0.32234,-0.05762094,0.03940076,1.998693,-0.1102852,3.05842
8.272911,0.3207297,-0.05511177,0.04180212,1.999059,-0.1101984,3.058408
8.289646,0.3188911,-0.05180034,0.04382252,1.999298,-0.1100944,3.058367
8.306256,0.3166915,-0.04677555,0.04511104,1.999593,-0.1099118,3.058329
8.32291,0.3133455,-0.04101233,0.04614475,1.99992,-0.1097653,3.058224
8.339642,0.3084955,-0.03441546,0.04688639,2.000378,-0.1095503,3.058064
8.35624,0.3020982,-0.02619478,0.04791073,2.001064,-0.1090891,3.057892
8.372952,0.2960978,-0.01768593,0.04892227,2.001781,-0.1084434,3.057777
8.389682,0.2924153,-0.00835762,0.04994677,2.002606,-0.1074929,3.05785
8.406281,0.2920863,0.002117475,0.04973135,2.003855,-0.1062161,3.058182
8.422937,0.2918728,0.01530609,0.04933948,2.004892,-0.1054134,3.058454
8.439638,0.2812046,0.03907149,0.04378005,2.010246,-0.1038937,3.058373
8.46566,0.2587863,0.07394539,0.0337886,2.014046,-0.1023347,3.057578
8.491581,0.2454359,0.08997902,0.0278226,2.020393,-0.09858534,3.056826
8.517163,0.2210219,0.1196609,0.01774796,2.024348,-0.09592068,3.055498
8.542741,0.2037733,0.1383366,0.01192546,2.030778,-0.0906118,3.053671
8.56918,0.1780594,0.1745634,0.0004808655,2.035333,-0.08671499,3.05154
8.595213,0.1629267,0.1926618,-0.003440796,2.041228,-0.08213847,3.048837
8.621955,0.1328586,0.2257117,-0.01008596,2.046301,-0.07796939,3.045262
8.648346,0.1064555,0.2552873,-0.01523499,2.050319,-0.07408109,3.041815
8.674203,0.09908241,0.2671921,-0.02059031,2.0557,-0.06893716,3.037747
8.70005,0.08491306,0.2907057,-0.02725009,2.058738,-0.06625234,3.034828
8.725595,0.07848602,0.3012083,-0.02252759,2.062644,-0.06351691,3.031202
8.751355,0.06070687,0.3232121,-0.02395433,2.064733,-0.06160016,3.028211
8.776835,0.05134894,0.3329566,-0.0268182,2.067906,-0.05873744,3.024282
8.801975,0.03435028,0.3501462,-0.02895048,2.069489,-0.05720504,3.021383
8.827688,0.02893505,0.3539512,-0.02391199,2.071907,-0.05433676,3.017427
8.854113,0.01786905,0.364314,-0.01749789,2.072356,-0.05259825,3.015115
8.880182,0.01516465,0.3674234,-0.01475723,2.0731,-0.05036219,3.012815
8.90604,0.009850572,0.3725495,-0.008619137,2.073101,-0.04906195,3.011391
8.932387,0.008199054,0.3747346,-0.00334095,2.072991,-0.04794563,3.010456
8.958025,0.007539657,0.3743497,-0.001464307,2.072917,-0.04712522,3.009852
8.983587,0.006152949,0.3743558,0.001878425,2.072598,-0.04652904,3.009522
9.009136,0.007009051,0.373864,0.001062379,2.072372,-0.04587487,3.009373
9.03443,0.006981559,0.3735189,0.0003702554,2.072255,-0.04561111,3.009319
9.060071,0.006741644,0.3735412,0.0008046563,2.072127,-0.04549864,3.009327
9.09923,0.00669694,0.3736214,0.0008080937,2.072126,-0.04549322,3.00932
9.106227,0.006687966,0.3737562,0.0007977379,2.072134,-0.04548145,3.009304
9.122859,0.006715157,0.3741395,0.000851041,2.072164,-0.04548244,3.009277
9.139554,0.00649812,0.3743612,0.0008932769,2.072193,-0.0454691,3.00922
9.156218,0.00590304,0.374437,0.001033633,2.072186,-0.04543769,3.009151
9.172873,0.004813991,0.3744972,0.0009625969,2.072154,-0.04539508,3.009063
9.189543,0.00405477,0.3742293,0.0006913282,2.072141,-0.04527801,3.008938
9.206226,0.003142923,0.3736657,0.0004756289,2.072118,-0.04518941,3.008828
9.222904,0.002240422,0.3728588,0.0007181845,2.07206,-0.04511262,3.008746
9.239551,0.001258055,0.3721843,0.001351634,2.071928,-0.04501889,3.008702
9.2562,0.0002793813,0.371632,0.002266356,2.071727,-0.04488473,3.008686
9.272865,-0.0002031408,0.3710974,0.002969932,2.071535,-0.0447093,3.008678
9.289527,-0.0005992094,0.3701131,0.003645439,2.071347,-0.04454422,3.008681
9.3062,-0.0006284274,0.3688947,0.004228124,2.071184,-0.04440793,3.008714
9.322861,-0.0001584696,0.3671582,0.005409234,2.071002,-0.04431641,3.008819
9.339536,0.0001655774,0.3649804,0.007433495,2.070834,-0.04430442,3.008929
9.356198,-0.0002837067,0.362207,0.01091591,2.070575,-0.04437062,3.009074
9.372862,-0.0006907824,0.3592376,0.01591021,2.070174,-0.04440277,3.00928
9.389563,-0.002308461,0.3563726,0.02161737,2.069644,-0.04446664,3.009508
9.406222,-0.005398616,0.3528487,0.02700641,2.068982,-0.04448181,3.009711
9.4229,-0.008659983,0.3486383,0.03218115,2.068045,-0.04421972,3.009945
9.439546,-0.01184955,0.344678,0.03709713,2.067092,-0.04390363,3.010154
9.456185,-0.01403522,0.3419575,0.03997627,2.065987,-0.0433673,3.010443
9.472855,-0.01602487,0.3401946,0.04222007,2.064899,-0.04283181,3.010729
9.489547,-0.01713083,0.3391771,0.04371278,2.063887,-0.04226142,3.010997
9.506211,-0.01762325,0.3383323,0.04450589,2.062921,-0.04164683,3.011244
9.522887,-0.01758782,0.3378288,0.04495276,2.062212,-0.04117694,3.011436
9.539542,-0.01726586,0.3381647,0.04379312,2.06159,-0.04074799,3.011653
9.556244,-0.01715236,0.3388476,0.04293612,2.061047,-0.0403949,3.011838
9.572852,-0.01746597,0.3390199,0.04331084,2.060761,-0.04024782,3.011911
9.589586,-0.01773295,0.3395241,0.04376518,2.060465,-0.04005884,3.011961
9.606209,-0.01807608,0.3401316,0.043938,2.060308,-0.03990432,3.011933
9.622904,-0.01835234,0.3408309,0.04397192,2.060268,-0.03980136,3.011863
9.639545,-0.01848423,0.3415137,0.04411212,2.060292,-0.03972882,3.011776
9.656183,-0.01840961,0.3420569,0.04424832,2.060347,-0.03968026,3.0117
9.672878,-0.0181962,0.3427018,0.04416758,2.060424,-0.03964785,3.011637
9.6896,-0.017718,0.3432289,0.04387255,2.060527,-0.03965129,3.011608
9.706182,-0.01711333,0.3434735,0.04351059,2.06067,-0.03969538,3.011591
9.722863,-0.01586058,0.343318,0.04291855,2.060818,-0.03973156,3.011621
9.739642,-0.01401438,0.3427034,0.04236642,2.060964,-0.03980993,3.011729
9.756187,-0.01274497,0.3425375,0.04208088,2.061039,-0.03997235,3.011905
9.772874,-0.01144298,0.3428048,0.04183183,2.061104,-0.04013925,3.012094
9.789631,-0.009746001,0.3435413,0.042091,2.061183,-0.04033462,3.012311
9.806181,-0.007960745,0.344548,0.04327039,2.061221,-0.04050105,3.012518
9.823589,-0.006514335,0.3458723,0.04447656,2.061252,-0.04071069,3.012736
9.839592,-0.006226079,0.346523,0.04449788,2.061353,-0.04092009,3.012838
9.856186,-0.00626751,0.3467643,0.04393674,2.061516,-0.04110828,3.012866
9.872866,-0.006617731,0.3466794,0.0432472,2.061715,-0.04126085,3.012816
9.889571,-0.006636461,0.346344,0.04235058,2.061899,-0.04133805,3.012752
9.906186,-0.006886565,0.3457666,0.042145,2.061974,-0.04140085,3.012724
9.922901,-0.007283271,0.3452283,0.04204193,2.061947,-0.04140274,3.012717
9.939528,-0.007589442,0.3451742,0.04196755,2.061872,-0.04136342,3.012725
9.956167,-0.007971267,0.345299,0.04173621,2.061851,-0.04130897,3.012678
9.972844,-0.008419812,0.3456014,0.04163193,2.061867,-0.04126077,3.012598
9.989526,-0.008934493,0.3460228,0.04163266,2.061875,-0.04121683,3.01252
10.0062,-0.009375294,0.3462092,0.04153656,2.061902,-0.04114755,3.012415
10.0229,-0.0100963,0.3463998,0.04136997,2.061922,-0.04108512,3.012301
10.03958,-0.01083901,0.3462846,0.04114619,2.061934,-0.04101095,3.012183
10.05617,-0.01150373,0.346107,0.04111255,2.06191,-0.04092284,3.012084
10.07287,-0.01211906,0.3459157,0.0413243,2.061847,-0.04081845,3.011998
10.08958,-0.01251085,0.345814,0.0414447,2.061774,-0.04071499,3.011943
10.10618,-0.01283323,0.3458799,0.04148057,2.061714,-0.0406305,3.0119
10.12287,-0.01344966,0.3460393,0.04148761,2.061685,-0.04056601,3.011825
10.1396,-0.01402695,0.3463301,0.04160972,2.061661,-0.04050351,3.011748
10.15616,-0.01446592,0.3465951,0.04173866,2.061638,-0.04041554,3.011661
10.17284,-0.01488588,0.3469809,0.04179054,2.061635,-0.04033154,3.011565
10.18953,-0.0152904,0.3472619,0.04184428,2.061654,-0.04027378,3.011472
10.20618,-0.01597962,0.3475403,0.04222137,2.061638,-0.04020708,3.011368
10.22289,-0.01668121,0.3477443,0.04264897,2.06158,-0.04012803,3.011286
10.23951,-0.0171354,0.3479167,0.04279903,2.061529,-0.04001426,3.011197
10.25618,-0.01771391,0.3483251,0.04278719,2.0615,-0.03990668,3.011092
10.27285,-0.01820511,0.3488443,0.04248116,2.061517,-0.03982742,3.010988
10.28951,-0.01877435,0.3493511,0.04178044,2.061599,-0.03975799,3.010845
10.30618,-0.01937746,0.3496482,0.04127143,2.061698,-0.03969618,3.010685
10.3229,-0.01971228,0.3498477,0.04116862,2.061765,-0.03963545,3.01056
10.33953,-0.02043791,0.3516127,0.04070244,2.061908,-0.03949418,3.010294
10.37553,-0.02065438,0.352271,0.04058955,2.06213,-0.03943044,3.01005
10.41221,-0.0210061,0.3523864,0.04006708,2.062238,-0.03939082,3.009919
10.44894,-0.02107754,0.3517578,0.03970981,2.062249,-0.03939491,3.009916
10.48536,-0.02109073,0.3516397,0.03970987,2.062243,-0.03939562,3.00992
10.48988,-0.02107272,0.3515577,0.03973568,2.062232,-0.03939585,3.00993
10.50608,-0.0211506,0.3512622,0.03975289,2.062181,-0.03939575,3.009964
10.52282,-0.02121711,0.3511282,0.03976071,2.062132,-0.03938213,3.009987
10.53953,-0.02125745,0.3511323,0.03972355,2.062123,-0.03937634,3.009988
10.55614,-0.02120685,0.3513284,0.03962513,2.062143,-0.03937537,3.009978
10.57282,-0.02111192,0.3515609,0.03952138,2.062188,-0.03939048,3.009965
10.58951,-0.02101522,0.3517753,0.03943225,2.062237,-0.03940598,3.009948
10.60621,-0.02087718,0.3520052,0.03930307,2.062291,-0.03942543,3.009936
10.62296,-0.02079744,0.3521632,0.0390617,2.06235,-0.03944907,3.009921
10.63952,-0.02077955,0.3522176,0.03889052,2.062393,-0.03946574,3.009905
10.65619,-0.02073665,0.3522052,0.03868318,2.062437,-0.03948343,3.009893
10.67284,-0.02073836,0.3521435,0.03852278,2.062457,-0.03949288,3.009889
10.6895,-0.0207778,0.35197,0.03829318,2.062472,-0.03950079,3.009887
10.70613,-0.0207108,0.3516804,0.03794907,2.062491,-0.03950808,3.009892
10.72284,-0.02069807,0.3514144,0.03779476,2.062495,-0.03952682,3.009908
10.73957,-0.02068842,0.3511598,0.03774741,2.062475,-0.03953892,3.009936
10.75609,-0.02069697,0.3509332,0.03776008,2.062436,-0.03954596,3.009972
10.77281,-0.02068674,0.3506558,0.03764791,2.062419,-0.03954331,3.009987
10.78949,-0.02062442,0.3503974,0.03754941,2.062404,-0.03955144,3.010013
10.80616,-0.02042037,0.3498685,0.03747631,2.062395,-0.03956448,3.010049
10.82283,-0.02012911,0.3491908,0.03736154,2.062377,-0.03958263,3.010103
10.83953,-0.01959669,0.3479953,0.03690889,2.062377,-0.03960649,3.010176
10.8561,-0.01942102,0.3471537,0.0366118,2.062342,-0.03966724,3.010274
10.87283,-0.01918142,0.3464402,0.03612041,2.062296,-0.03970829,3.010375
10.88953,-0.01873671,0.345843,0.03558654,2.062276,-0.03975189,3.010476
10.90613,-0.01797377,0.3449961,0.0347653,2.062303,-0.03980633,3.010581
10.92282,-0.01684716,0.3433034,0.03379565,2.062403,-0.03983309,3.010638
10.93951,-0.01541107,0.3402351,0.03306976,2.062558,-0.03987208,3.010678
10.95614,-0.01338985,0.335154,0.03167646,2.062757,-0.03988183,3.010729
10.97284,-0.01238103,0.3310234,0.03022967,2.062803,-0.04000773,3.010914
10.98951,-0.0109748,0.3260221,0.02861322,2.062791,-0.04016766,3.011207
11.00615,-0.009693377,0.3206492,0.02819699,2.062748,-0.04037606,3.011519
11.02281,-0.008630508,0.314059,0.02771544,2.062663,-0.04058955,3.011856
11.03951,-0.007101379,0.306279,0.02636078,2.062532,-0.04073968,3.012246
11.05615,-0.005500463,0.2965374,0.02563161,2.062258,-0.0409931,3.012815
11.07278,-0.003532645,0.2854059,0.0252503,2.061987,-0.04119752,3.013377
11.08949,-0.002347983,0.2730784,0.02503028,2.061552,-0.04149771,3.014066
11.10615,-0.0017597,0.2592009,0.0257127,2.060683,-0.04187347,3.015033
11.12279,-4.711346E-05,0.2452921,0.02467436,2.05979,-0.04203501,3.015974
11.13952,0.0001934505,0.2306817,0.02262362,2.058793,-0.04234363,3.016967
11.15615,0.001056974,0.2145779,0.02013013,2.057397,-0.04259455,3.018184
11.17285,0.003457294,0.198274,0.01817445,2.05618,-0.04270721,3.019281
11.18951,0.003596641,0.1821051,0.0172042,2.054753,-0.04313074,3.020455
11.20615,0.002957718,0.1659042,0.01738633,2.052686,-0.04357331,3.02181
11.22282,0.002633211,0.1506952,0.01823034,2.050308,-0.04389388,3.02314
11.23955,0.001178507,0.1363178,0.01801685,2.048234,-0.04415019,3.02415
11.25617,0.0009009858,0.1227155,0.01520073,2.046139,-0.04418172,3.025063
11.27279,-5.190848E-05,0.1103268,0.01216938,2.044091,-0.04427887,3.025868
11.28954,-0.00213076,0.09789755,0.009547723,2.041778,-0.0444347,3.026635
11.30617,-0.004274995,0.08497692,0.008660413,2.039986,-0.04450877,3.02714
11.32281,-0.006609101,0.07258416,0.00804684,2.038127,-0.04451508,3.027558
11.3395,-0.00857403,0.0612548,0.006738099,2.035809,-0.04434424,3.027938
11.35613,-0.008156107,0.04970589,0.004205514,2.034058,-0.04396462,3.028196
11.3728,-0.00817817,0.03898493,0.002492241,2.03195,-0.04377251,3.028528
11.38945,-0.01065709,0.02922685,0.002337195,2.030199,-0.04381295,3.028714
11.40615,-0.014172,0.02049537,0.002156965,2.028428,-0.04387535,3.028802
11.42282,-0.01632181,0.01202922,0.0009572296,2.026819,-0.04364678,3.028761
11.43945,-0.0167987,0.002231041,0.00171028,2.025411,-0.04327197,3.028708
11.45605,-0.01890981,-0.008723293,0.003900326,2.023706,-0.0430473,3.028633
11.47283,-0.02086622,-0.02167988,0.006740631,2.022338,-0.04282773,3.028546
11.48951,-0.02458359,-0.03546263,0.0107471,2.020771,-0.04272635,3.028409
11.50605,-0.03032533,-0.05008879,0.01510754,2.018557,-0.04257337,3.028087
11.52281,-0.03519689,-0.06559237,0.01814391,2.016612,-0.04224354,3.027682
11.53948,-0.04015797,-0.08134852,0.01949016,2.014529,-0.0418497,3.02717
11.55613,-0.04548325,-0.09802704,0.02050216,2.011929,-0.04130682,3.026434
11.57282,-0.04846837,-0.1152155,0.02161527,2.009763,-0.04061092,3.025729
11.58953,-0.05082925,-0.1318969,0.02336789,2.007434,-0.03996384,3.024995
11.60604,-0.05367666,-0.1471342,0.02477317,2.004372,-0.03939562,3.024014
